unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
860344,Rockford Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860348,Shoals Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860352,Surry Central High,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860354,Surry Early College,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860356,Westfield Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860LEA,,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860316,East Surry High,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860312,Dobson Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860302,Cedar Ridge Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860306,"Central Middle, Dobson",Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860360,White Plains Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
860324,Franklin Elementary,Surry County Schools,Surry County,2015,"2,893.9",194.8,"2,699.0",,17.6,29.8,147.5,794.2,"1,779.1",125.8,17.6
870LEA,,Swain County Schools,Swain County,2015,"2,885.0",221.1,"2,663.9",,0.0,10.1,211.1,"1,517.9","1,015.3",130.7,10.1
870324,Swain County West Elementary,Swain County Schools,Swain County,2015,"2,885.0",221.1,"2,663.9",,0.0,10.1,211.1,"1,517.9","1,015.3",130.7,10.1
870320,Swain County East Elementary,Swain County Schools,Swain County,2015,"2,885.0",221.1,"2,663.9",,0.0,10.1,211.1,"1,517.9","1,015.3",130.7,10.1
870318,Swain County Middle School,Swain County Schools,Swain County,2015,"2,885.0",221.1,"2,663.9",,0.0,10.1,211.1,"1,517.9","1,015.3",130.7,10.1
870314,Swain County High School,Swain County Schools,Swain County,2015,"2,885.0",221.1,"2,663.9",,0.0,10.1,211.1,"1,517.9","1,015.3",130.7,10.1
292316,Liberty Drive Elementary,Thomasville City Schools,Thomasville City,,,,,,,,,,,,
292LEA,,Thomasville City Schools,Thomasville City,,,,,,,,,,,,
292324,Thomasville High,Thomasville City Schools,Thomasville City,,,,,,,,,,,,
292320,Thomasville Middle,Thomasville City Schools,Thomasville City,,,,,,,,,,,,
292318,Thomasville Primary,Thomasville City Schools,Thomasville City,,,,,,,,,,,,
880LEA,,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880336,T C Henderson,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880330,Rosman Middle,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880328,Rosman High,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880324,Rosman Elementary,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880320,Davidson River School,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880318,Pisgah Forest Elementary,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880312,Brevard Middle,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880308,Brevard High,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
880304,Brevard Elementary,Transylvania County Schools,Transylvania County,2015,"1,471.8",122.7,"1,349.2",6.0,15.0,15.0,86.8,400.9,867.5,80.8,15.0
890LEA,,Tyrrell County Schools,Tyrrell County,2015,"1,641.3",169.0,"1,472.4",,,24.1,144.8,169.0,"1,279.3",24.1,
890308,Tyrrell Elementary,Tyrrell County Schools,Tyrrell County,2015,"1,641.3",169.0,"1,472.4",,,24.1,144.8,169.0,"1,279.3",24.1,
890304,Columbia High,Tyrrell County Schools,Tyrrell County,2015,"1,641.3",169.0,"1,472.4",,,24.1,144.8,169.0,"1,279.3",24.1,
890306,Columbia Middle,Tyrrell County Schools,Tyrrell County,2015,"1,641.3",169.0,"1,472.4",,,24.1,144.8,169.0,"1,279.3",24.1,
900366,Central Academy of Technology and Arts,Union County Public Schools,Union County Public,,,,,,,,,,,,
900367,Union County Early College,Union County Public Schools,Union County Public,,,,,,,,,,,,
900368,Unionville Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900370,Walter Bickett Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900372,Waxhaw Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900376,Weddington Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900377,Weddington High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900378,Weddington Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900380,Wesley Chapel Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900384,Western Union Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900388,Wingate Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900391,Marvin Ridge Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900392,Wolfe School,Union County Public Schools,Union County Public,,,,,,,,,,,,
900393,Marvin Ridge High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900LEA,,Union County Public Schools,Union County Public,,,,,,,,,,,,
900365,South Providence,Union County Public Schools,Union County Public,,,,,,,,,,,,
900364,"Union Elementary, Wingate",Union County Public Schools,Union County Public,,,,,,,,,,,,
900307,"Rocky River Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900362,Sun Valley Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900332,Marshville Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900328,Kensington Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900320,Indian Trail Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900318,Hemby Bridge Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900316,Forest Hills High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900314,Monroe Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900312,"Fairview Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900311,Cuthbertson High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900308,East Union Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900306,"East Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900305,New Town Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900304,Benton Heights Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900303,Rea View Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900363,Sun Valley Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900302,Antioch Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900334,Marvin Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900336,Monroe High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900310,Cuthbertson Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900350,Piedmont Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900342,Porter Ridge High School,Union County Public Schools,Union County Public,,,,,,,,,,,,
900343,Porter Ridge Middle School,Union County Public Schools,Union County Public,,,,,,,,,,,,
900344,Parkwood High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900346,Parkwood Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900347,Poplin Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900348,Piedmont High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900341,Porter Ridge Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900351,Rock Rest Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900353,"Sandy Ridge Elementary, Waxhaw",Union County Public Schools,Union County Public,,,,,,,,,,,,
900354,Sardis Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900356,Shiloh Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900360,Sun Valley High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900358,Stallings Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900352,"Prospect Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900340,New Salem Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
910308,"Carver Elementary, Henderson",Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910311,Clarke Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910LEA,,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910316,Eaton-Johnson Middle,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910304,Aycock Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910320,Henderson Middle,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910340,"New Hope Elementary, Henderson",Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910346,E O Young Jr Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910356,Pinkston Street Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910314,Dabney Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910364,Southern Vance High,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910360,E M Rollins Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910368,Western Vance High,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910370,Northern Vance High,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910376,L B Yancey Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910380,Zeb Vance Elementary,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910382,Vance Co Early College,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
910384,STEM Early High,Vance County Schools,Vance County,2015,"4,940.4",665.5,"4,274.9",11.1,8.9,133.1,512.5,"1,211.3","2,906.1",157.5,24.4
920540,Rand Road Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920546,Rolesville High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920543,Richland Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920544,Rolesville Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920545,Rolesville Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920542,"Reedy Creek Elementary, Cary",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920548,Root Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920562,Southeast Raleigh High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920551,Salem Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920552,Sanderson High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920554,Sanford Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920560,Smith Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920564,Stough Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920568,"Swift Creek Elementary, Raleigh",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920536,Powell Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920550,"Salem Elementary, Apex",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920532,Poe Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920502,Mills Park Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920530,Penny Road Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920569,Sycamore Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920496,Millbrook Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920500,Millbrook High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920501,Mills Park Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920504,Morrisville Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920506,Moore Square Museum Magnet Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920508,Mount Vernon,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920512,North Garner Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920514,North Forest Pines Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920516,North Ridge Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920520,"Northwoods Elementary, Cary",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920522,"Oak Grove Elementary, Raleigh",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920523,Olive Chapel Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920524,Olds Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920525,Partnership Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920526,Panther Creek High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920528,Phillips High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920531,Pleasant Union Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920570,Timber Drive Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920608,West Millbrook Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920572,Underwood Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920606,West Lake Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920607,West Lake Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920616,Wilburn Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920618,Wildwood Forest Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920620,Wiley Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920624,Willow Springs Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920626,Yates Mill Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920604,West Cary Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920628,York Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920636,Zebulon Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920700,East Wake School of Health Science,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920701,East Wake School of Integrated Technolog,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920702,East Wake School of Arts Education and G,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920703,East Wake School of Engineering,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920LEA,,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920495,Middle Creek High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920632,Zebulon Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920571,Turner Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920601,Wendell Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920599,Walnut Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920576,"Vance Elementary, Raleigh",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920580,Vandora Springs Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920581,Vernon Malone College and Career Academy,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920582,Wake STEM Early College High School,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920583,Wake Early College of Health and Science,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920584,Wake Forest Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920585,Wake Young Men's Leadership Academy,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920600,Wendell Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920586,Wake Young Women's Leadership Academy,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920592,Wake Forest Middle School,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920593,Wakefield Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920594,Wakefield Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920595,Wakefield High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920596,"Washington Elementary, Raleigh",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920597,Wakelon Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920598,Weatherstone Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920588,Wake Forest High School,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920494,Middle Creek Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920414,Farmington Woods Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920488,Lynn Road Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920358,Carpenter Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920360,Carroll Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920362,"Carver Elementary, Wendell",Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920364,Cary Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920368,Cary High,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920369,Cedar Fork Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920370,Centennial Campus Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920376,Combs Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920380,Conn Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920384,Creech Road Elementary,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920388,Daniels Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
920391,Davis Drive Middle,Wake County Schools,Wake County,2015,"2,236.5",246.5,"1,990.0",2.8,13.8,79.5,150.4,381.8,"1,509.6",98.5,7.3
